"","DCT1","DCT2","DCT3","ERST2","ERST3","LC1","LC2","LC3"
"Krt74",0.694728806522561,0.800320461350978,0.923806512464923,0.0114052437398811,0.0278961826775765,0.0317528666197353,0.0369835769423422,0.031523806989335
"Kif26a",0.754786400690073,0.962670800344385,0.870042226983773,0.303825837631942,0.230685162759846,0.162339504306518,0.283860985377443,0.125451430687051
"Hoxc8",0.806426440184769,0.829294936496324,0.517762918961529,0,0,0.114682184538347,0.0369835769423422,0.142284552468104
"Hoxb5",0.426549296647778,0.513478488200528,0.246577111435657,0,0.00630713684821626,0.0317528666197353,0.0369835769423422,0.031523806989335
"Hoxa5",0.578622457765137,0.62809505365867,0.429920615034876,0.0010750214702397,0.0240246450128647,0.0317528666197353,0.148805300696964,0.031523806989335
"Heyl",0.987474745115331,1.00237552740152,1.13480629190897,0.199443660863418,0.206614293352398,0.328333795432489,0.376961776203165,0.278539202011498
"Hes2",0.660464530262612,0.62430464970431,0.832260423520104,0.00212916741234755,0.00527762529879774,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gucy2c",0.313536910997374,0.410986739280605,0.35338625775038,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Guca1b",0.785661559030653,0.778336246574329,0.704972124729179,0.0141684727730847,0.0215254601943812,0.166415137362666,0.152409520714166,0.121247051195985
"Gp5",0.650276460328345,0.638089294645461,0.527867675578852,0.00833731880287442,0.00527762529879774,0.114682184538347,0.0369835769423422,0.117240287611946
"Gm8439",0.576397651006664,0.517338407778015,0.497392387437186,0,0,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm5814",0.795866980436821,0.810500766658097,0.922822162400997,0.249087172008361,0.378675208897652,0.524294395220858,0.125451430687051,0.566789360601322
"Gm43809",0.608869508420245,0.583794261308452,0.552830889740132,0,0.0751507450367207,0.0317528666197353,0.0369835769423422,0.301111087383733
"Gm43123",0.782515527380334,0.804449628156208,0.729297984028895,0.109459281669886,0.200879901047388,0.409114990080337,0.393467714485132,0.372408663835202
"Gm42555",0.645553833508018,0.57948452143066,0.700628062210226,0.0862530152269297,0.0403242736990226,0.0317528666197353,0.0369835769423422,0.179766431434115
"Gm38299",0.930318104244635,0.89330743096549,0.739154066986512,0.216960306693251,0.197653167006335,0.420048436499849,0.319714581374436,0.435477395185037
"Gm38224",1.03867764814646,1.05698112654578,1.04430996881703,0.199443660863418,0.33669703176619,0.486641889614786,0.406535307347093,0.435477395185037
"Gm38215",0.759294337685663,0.862971067931354,0.860631824787801,0.157643591982968,0.261737283923701,0.482164894343086,0.31406360360004,0.430212352278453
"Gm37931",0.844644257547955,0.789332622250596,0.886708017082955,0.128704713905437,0.173560484893957,0.248509113006636,0.262138532148571,0.270187804277623
"Gm37848",0.527067446795086,0.576591465768162,0.700628062210226,0.0403242736990226,0.109459281669886,0.110479663825365,0.0369835769423422,0.312577233594501
"Gm34267",0.724905733896123,0.802568839938882,0.782200794236717,0.0114052437398811,0.0693134617939873,0.354330086657868,0.344294297318437,0.432854848914776
"Gm29443",0.594494802942677,0.760180221780235,0.754986484907817,0.0240246450128647,0.105692664583971,0.360526840120456,0.303981387657173,0.259166191207472
"Gm26947",0.984255702810178,0.963967342028984,1.02195670638269,0.111821337499539,0.179766431434115,0.472702681265755,0.311617556191627,0.41611829332627
"Gm26876",1.04465531410535,1.12682552559009,1.1008786111828,0.22333383559207,0.316283553643693,0.387078077809068,0.423720781136303,0.420048436499849
