"","DCT1","DCT2","DCT3","ERST2","ERST3","LC1","LC2","LC3"
"Itgb1bp2",1.02747146931869,1.05875297800372,0.795866980436821,0.628152744233244,0.558107572389873,1.37516714357687,1.47816868318062,1.39647686317447
"Irs2",0.626335657609018,0.573838449111687,0.6295687103097,0.43947712657701,0.405458024728343,1.41679597710121,1.50989412056941,1.42157705277106
"Irgm1",0.879658168188864,0.853713406549987,0.750453534779206,0.905902098402589,0.909260400783689,1.31849812390818,1.38306913056964,1.38735410288171
"Inppl1",0.599859002585589,0.591853549546348,0.640937779639989,0.497840726000235,0.454244684285831,1.03063418572943,1.0682036255329,0.98157432751359
"Inpp1",0.576397651006664,0.472702681265755,0.672076331804881,0.677982233885179,0.646359922879241,1.08467338813964,1.08858635617033,0.990697292047467
"Inmt",0.961441669682891,0.968725730530394,0.121247051195985,0.0878042803011615,0.0374839197490514,1.35813261217302,1.37776204702451,1.34646956409894
"Igf2",0.753422880033182,0.884230588731451,0.60398418480228,1.25746566486615,1.15298238801114,1.94995347452375,1.93224701422168,1.89417241630576
"Idua",0.520654109433572,0.512043266893423,0.536758796471693,0.640937779639989,0.650276460328345,0.979422394800318,1.10597014269741,1.07903206650366
"Icam1",0.809777848434968,0.851672195435415,0.801347078345263,1.12511945753674,1.05875297800372,1.6676021350213,1.68203425777746,1.65117259247152
"Hspg2",0.967212225264396,0.991661391325072,0.900858166766639,1.07866504150388,0.985670875996339,1.5076892820026,1.46604259759942,1.50989412056941
"Hspb7",0.840689411782808,0.761910330787648,0.672076331804881,0.798888853373123,0.825557783167577,1.78174243432714,1.80954847992644,1.78506077213505
"Hspb3",0.605843102047007,0.554359324078169,0.564595865737451,0.271219037752919,0.367658752463321,1.17493626262959,1.20515796786639,1.1605423821562
"Hsd17b11",0.63201144874925,0.681836087234313,0.607281660137476,0.754786400690073,0.813589114193647,1.2081413593221,1.12022856905025,1.23387466057728
"Hsd11b1",0.931351192963806,0.834583150352688,0.800320461350978,1.14904997590732,1.08267977021975,1.55851845272872,1.54357463278108,1.59533175557636
"Hs3st3b1",0.522464651340647,0.466605980045476,0.702157894582101,0.614467781763778,0.636007597759218,1.13945262178434,1.01700209452135,1.12208272989809
"Hs3st1",0.741353150600533,0.763809766965906,0.797213729864073,0.890418148538273,0.887920061791817,1.22611964870666,1.28158024999813,1.24983873074182
"Hrct1",0.58772153903271,0.564595865737451,0.443845289947115,1.02644288618799,1.09551403415665,1.76651871112953,1.75629087419724,1.74617160376943
"Hrc",0.90829424417802,0.875742745282969,0.809777848434968,0.448389444710972,0.489237438915114,1.51206732892667,1.52489894532547,1.53846496631461
"Hoxd3os1",0.685316093051025,0.38073275081436,0.609864067424102,0.553270243645141,0.778336246574329,1.00014724142801,1.1328961715102,1.08430182131594
"Hist1h4h",1.14269660209591,0.953118261817858,0.963722708817413,0.79287748801521,0.808271815896138,1.44897348137983,1.53982479523687,1.4843344794211
"Hip1",0.570006220024451,0.580816541230646,0.645956878193629,0.57678528052966,0.562059756672402,1.32226691792826,1.25746566486615,1.39183685941536
"Hhatl",0.790664670610663,0.802568839938882,0.660464530262612,0.473085309108421,0.396913456311394,1.34721432256735,1.35813261217302,1.32688683487971
"Hfe2",0.74320825575654,0.774756988901608,0.7193261487696,0.361228197058113,0.309165182506675,1.31058200652891,1.31849812390818,1.31486667105714
"Hdgfrp2",0.995732160412013,1.02927490228336,1.05782831824802,1.12682552559009,1.07106561537425,1.55977224818381,1.53767123466806,1.56109094555852
"Hbegf",1.06947057317221,1.10719713846516,1.11350384220424,0.88235408837977,0.926123233405944,1.9538360978008,1.90835979078529,1.92178875553792
"Gstm7",0.636857163436034,0.589180595462964,0.620287348909451,0.294489489921801,0.191806236772159,1.216827098316,1.14863177819274,1.1011628381382
"Grb14",0.795866980436821,0.825206858759898,0.79931582809498,0.714034627319582,0.740118959675838,1.85856331503923,1.80662983433979,1.80476226474882
"Gpm6b",0.81508436246396,0.851672195435415,0.893056908759099,1.37516714357687,1.39807730342531,1.80476226474882,1.79754390742853,1.77602477630584
"Gpc6",0.495870402057049,0.546371159956791,0.6295687103097,0.523815710683051,0.522464651340647,1.57403656348961,1.6049430524536,1.59412915152925
"Gmpr",1.00439446293549,1.01158649364073,0.960064762358981,0.801785897164269,0.796574701562196,1.65551385413599,1.68701850165702,1.62855238808593
"Gm9800",0.170279258052629,0.285437437104882,0.210181250730224,1.0682036255329,0.853254295975117,1.87321313805807,1.60005869326014,1.79470271885474
"Gm4468",0.672540687948356,0.733805068081314,0.295665046069254,0.44605071103866,0.491411210487506,1.29280189139051,0.973958679005932,1.15823365155952
"Gm43590",0.00212916741234755,1.02010605001864,0.376475100146671,0.851374928340191,1.01700209452135,1.41416945871223,1.39961414996743,1.41882900259338
"Gm37385",0.00212916741234755,1.02010605001864,0.376475100146671,0.851374928340191,1.01700209452135,1.41416945871223,1.39961414996743,1.41882900259338
"Gm37375",0.00212916741234755,1.02010605001864,0.376475100146671,0.851374928340191,1.01700209452135,1.41416945871223,1.39961414996743,1.41882900259338
"Gm28592",0.934588578475484,0.651043652676584,0.899592384633763,0.546516701351703,0,1.52489894532547,1.67736547740935,1.43622267986577
"Gm25574",0.849947724948809,0.448956977639568,1.28055186702436,0.624243584650165,1.02195670638269,1.87735458475844,1.50095587225746,1.75392959102773
"Gm24809",0.448291981751252,1.02466776289667,1.20122839775316,0.958604989014768,1.18625996457608,1.88246820645725,1.75444554800687,2.02903980042485
"Gm24362",0.380066295611686,0.779259063359368,0.914392118292376,0.508422968346294,0.585640843105519,1.4469709969916,1.37393224776302,1.38306913056964
"Gm22395",1.09551403415665,0.00264866238374226,1.26543254054941,1.14501667943703,1.50594854880975,1.8427354706667,1.93119761954403,2.03148701544314
"Gm17971",0.430212352278453,0.360526840120456,0.385704644826455,0.474889880413901,0.41738787231945,1.28506631269266,1.39460947846418,1.33424494341706
"Gm15867",0.585354029299997,0.693331273800722,0.360850713575132,0.616107377553199,0.737197160051292,1.17432737151523,1.1500208227709,1.22367036691855
"Gm15716",0.760729227341882,0.404717210957279,0.41738787231945,0.0129177707661519,0,1.53846496631461,1.1253927249508,1.5729094996066
"Gm12439",0.809356182755012,0.660793924686341,0.429920615034876,0.081108634562563,0,1.17803624010136,0.892806386552708,1.06947057317221
"Gm11716",0.985332065112104,0.620980453086143,0.453557802548302,0.195198730944043,0.421637060052074,1.51083287490832,1.40270758634587,1.43344860278382
"Gm11273",0.651491935554658,0.668802198036623,0.4215507534448,0,0,1.54213072627563,1.65751318065913,1.59736905522341
"Gm10491",0.00212916741234755,0.00264866238374226,0.00160465308814653,1.06709149423447,0.972256214768568,1.8665658519504,2.02627569541534,2.06018871304448
"Glipr1",0.675359771621108,0.774756988901608,1.08667521210902,1.05621799151734,1.11350384220424,1.69445976037738,1.51955064981575,1.60604180854484
"Glcci1",0.645553833508018,0.808103462044708,1.109109660123,0.4215507534448,0.473467936951088,1.51380633231549,1.27491351977379,1.41084693198906
"Gkap1",0.606931523585778,0.638587313418021,0.697920660478095,0.619573267072899,0.705421871216426,1.14377851322772,1.07151881882619,1.13647659353807
"Gfpt2",0.622262725725606,0.524055052951954,0.556959362039503,0.750718236879617,0.764700251885839,1.29667102080557,1.31614014346912,1.34153737111505
"Gem",0.771638830422825,0.645553833508018,0.725914997147044,1.00474257101235,0.969075902490157,1.5965980446704,1.59412915152925,1.63374469833234
"Gbe1",0.783741457335226,0.653665450897856,0.681836087234313,0.945972294193486,0.951993940445534,1.36697738686697,1.18174308876722,1.35205533125354
"Galr2",0.334787361583051,0.396357350202464,0.239312633829839,0.179599394567782,0.184695806456062,1.49376687270267,1.58809339540266,1.46936786477477
"Fut8",0.486994869142358,0.547602452397416,0.595318691010456,0.847178072043586,0.821368340450719,1.25919758213824,1.2455518134796,1.26742869375486
"Fndc1",0.849947724948809,0.905902098402589,0.862721867815284,1.11162535693439,1.04971270360387,1.6237128710224,1.62149776447175,1.60196244079721
"Fitm1",1.22611964870666,1.18887161887762,1.04822561535288,0.847178072043586,0.804962605567152,1.77436963337869,1.81755485275332,1.82700356564534
"Fgfrl1",0.787542666512147,0.737830083643886,0.556959362039503,0.635517040350018,0.6295687103097,1.68203425777746,1.69090254563028,1.64593148477355
"Fgf7",0.585354029299997,0.585992476993465,0.48392379713434,0.804962605567152,0.712117530431749,1.47637961614282,1.49196938804348,1.51206732892667
"Fbxw17",0.95611874124059,0.817560261082395,0.841392351773446,0.969952784903918,1.05250330882458,1.49720078262894,1.4384611734734,1.51449178980939
"Fbxo2",0.180678965162713,0.214624486430323,0.0849288999094633,0.699994575708875,0.75366420641254,1.89999516146616,1.92033729758494,1.87623267019535
"Fbln7",0.483137433028882,0.476571105109325,0.443845289947115,0.227692243252007,0.243374036954861,1.66339062040368,1.68042246319971,1.65551385413599
"Fap",0.735472411351616,0.773207883435808,0.786351231292852,0.518358011103275,0.577378459080643,1.56895936028079,1.52953659501123,1.59736905522341
"Fam229b",0.486994869142358,0.631767187296405,0.486994869142358,0.406535307347093,0.620661012321443,1.12624575897747,1.14676330234351,1.20578576224207
"Fam19a5",0.52905626366863,0.527557961657036,0.588028427301003,0.102560122210644,0.113424754359433,1.51449178980939,1.51380633231549,1.49964798411572
"Fam195a",1.02347215594525,1.05594755645683,0.84546482176884,1.20122839775316,1.22698802961216,1.5795152474195,1.63689612274362,1.52280829199227
"Fam129a",0.87706526459755,0.841911051637332,0.871672939497113,0.802912963894489,0.734466442031344,1.41882900259338,1.41206462075515,1.36806740712885
"Fam101a",0.900286616115352,0.928241776000131,0.884913516605527,0.531188341034616,0.458439519608398,1.80233214199691,1.82916842730441,1.80233214199691
"Fads1",0.847897774159081,0.84546482176884,0.924753629430605,0.8546343436275,0.81689802579028,1.26308263418716,1.27138380980909,1.25919758213824
"Extl1",0.67394960710261,0.859819469827304,0.935672797924567,1.1011628381382,1.19859124668337,1.46936786477477,1.46413321024928,1.48584837852203
"Evc2",0.599859002585589,0.603653441649419,0.614467781763778,0.621683179714911,0.615848709775242,1.04784197896385,1.07723496663459,1.01749658540677
"Evc",0.54977617819622,0.584864323001848,0.571312756986698,0.744898713951569,0.769224884401624,1.14553484767727,1.17877934780274,1.19619276798745
"Etv5",0.766287694259598,0.828154070481711,0.691808650942462,0.672076331804881,0.627754605073642,1.48856845484655,1.48103181273002,1.51662443598453
"Eps8",0.717962289406723,0.877280311934491,0.886708017082955,0.822651821675491,0.729599486275289,1.42462885866229,1.47452526301234,1.43115204175943
"Epas1",0.903288278719806,0.887051763334949,0.849947724948809,0.993585358906797,0.971128269339355,1.41854435474384,1.43622267986577,1.42053336539461
"Enpp1",0.524958189740984,0.55184648715274,0.660464530262612,0.515344049548399,0.545351965209628,1.14099716450574,1.1227864033126,1.09987500145517
"Enho",0.787542666512147,0.721505989969954,0.663941778058503,0.724905733896123,0.631767187296405,1.55907611866454,1.64767681463663,1.61107179751521
"Emilin1",0.837393704126226,0.784783820384955,0.761910330787648,1.16950446016482,0.930318104244635,1.6298946208717,1.66127666531015,1.57484897776228
"Ehd3",0.703602434215551,0.660793924686341,0.658000331115648,0.365780414601412,0.396913456311394,1.05818280998234,1.05491917687795,1.07298040179828
"Ehbp1l1",0.868618564587406,0.862971067931354,0.749254641180495,0.957791816750317,0.913921056902195,1.51662443598453,1.5625808483726,1.52721037359079
"Ecm2",0.721505989969954,0.708796825193617,0.612131631665972,1.34438156491598,1.37269776501965,1.99677402013001,1.91813040785868,1.97462609885368
"Dync2li1",1.08667521210902,0.970882768952463,1.11069658740138,0.887051763334949,0.896173828045821,1.46085238588501,1.50359474978281,1.53701495753022
"Dusp13",0.560009006732323,0.618866573962055,0.7326365365215,0.497840726000235,0.578622457765137,1.0835808040358,1.06628611242984,1.11097870742415
"Dok1",0.888655701431026,0.918281196564331,0.747719955634096,0.817229143436337,0.69749605588731,1.62188453928776,1.69754195336355,1.65675913833007
"Dnm1",0.567322113986512,0.62430464970431,0.316959340465266,1.04008380311087,1.08858635617033,1.59412915152925,1.56364287267904,1.61348066862048
"Dmwd",0.763291819914034,0.790030640488563,0.665662923545906,0.665662923545906,0.590495020125879,1.17087068291986,1.21957266656483,1.09813419049905
"Dlx5",0.399534612974555,0.487436758299,0.614467781763778,1.11162535693439,1.14269660209591,1.98578741128309,1.96692539335697,2.03417285269112
"Dlc1",0.678337484508231,0.717704197315548,0.609864067424102,1.02466776289667,1.02927490228336,1.63256411702323,1.65551385413599,1.65751318065913
"Dhrs7c",0.698357364176894,0.757433866586615,0.62809505365867,0.341509857903285,0.246052712033196,1.06471017537057,1.14863177819274,1.09235058989305
"Dhrs11",0.592751301233474,0.500830704384236,0.571312756986698,0.663603112895264,0.716832905008203,1.13005178822508,1.22478332156175,1.12427178409654
"Ddx58",0.973509398772058,0.915780843768067,0.789681631369579,0.966586624224657,0.924753629430605,1.43529450006663,1.21470709763048,1.42462885866229
"Cyp26b1",0.829294936496324,0.799102340734051,0.752835834791077,1.09487313348327,1.14204530655602,1.62671465570632,1.52212774564263,1.63915636192937
"Cxxc5",1.06471017537057,1.10375252267669,1.00197112672825,1.09732300577771,1.09987500145517,1.45379073422329,1.48584837852203,1.54213072627563
"Cxx1c",0.811681489939538,0.793104232075945,0.898354981735473,0.916227833792314,0.969075902490157,1.36237220983082,1.30645518454138,1.3814275281293
"Cxcl10",0.808187638970423,0.733805068081314,0.500146065065294,0.579053489597898,0.486994869142358,1.97743295853785,2.04136297902098,1.99931365750446
"Cx3cl1",0.560009006732323,0.524055052951954,0.699145484977681,0.642050976143309,0.672769158339017,1.30843740235334,1.29214612603898,1.29149036068745
"Cuedc1",0.803077076650637,0.796894215713135,0.730714600112473,1.33921359032609,1.3991616170502,1.86757682031369,1.87735458475844,1.85675383079047
"Cspg4",0.81689802579028,0.791629021227542,0.726863297197359,0.687340576234276,0.680616081491728,1.63689612274362,1.64593148477355,1.62188453928776
"Cry2",0.778336246574329,0.753905532791897,0.751363219556533,1.37836020692591,1.41518166338272,1.75392959102773,1.76651871112953,1.75496150498601
"Crispld2",0.826565712048869,0.851672195435415,0.709110626929659,1.41206462075515,1.40965323499237,1.84126582635442,1.8427354706667,1.81755485275332
"Creb3l2",0.54133535939559,0.606387312816392,0.541865941007613,0.4215507534448,0.438772447104227,0.98634057934405,0.982592171726421,0.969510540090642
"Cpxm2",0.771638830422825,0.816178057635047,0.767118581176124,1.04822561535288,0.990697292047467,1.45754254962867,1.47637961614282,1.42873149819225
"Cpt1b",0.687778944810962,0.691808650942462,0.681836087234313,0.317518072761125,0.389458287193906,1.23195270693746,1.31486667105714,1.23824741799011
"Cped1",0.581017802631058,0.514751805010215,0.457468818666027,0.566256607216131,0.576020365145773,1.15146790538918,1.14204530655602,1.14403682097303
"Cp",0.788681397987337,0.887920061791817,0.857604249610243,1.25090659618734,1.14553484767727,1.6747673335506,1.58099591751869,1.64370430378578
"Coro6",0.636007597759218,0.620980453086143,0.743913568021367,0.249087172008361,0.230685162759846,1.19963043830419,1.26232899103117,1.19469435182442
"Coq10a",0.654126591282076,0.662788835092877,0.851374928340191,0.877280311934491,0.927306980539178,1.48584837852203,1.51206732892667,1.50359474978281
"Colec12",0.69068129270908,0.725202766181743,0.7326365365215,1.30806389131917,1.28621087161904,1.9801738806234,1.9801738806234,1.96581048977741
"Cmya5",0.491971632815901,0.53141411095301,0.46684060388505,0.120350172621026,0.123533884454679,1.18253131845091,1.16313549037015,1.17281089112908
"Chrnb1",0.450478672786112,0.463584740108218,0.580816541230646,0.263247222977912,0.271732808393337,0.98634057934405,1.09691640993411,0.991813766352664
"Chka",0.792305042838397,0.733805068081314,0.902319967129818,0.990639268182744,0.933225780927486,1.36827874589916,1.35415464208766,1.38986884514907
"Ccl2",0.978537442527899,1.00847961990403,0.782200794236717,1.31987760310229,1.2693457023631,1.65382188391609,1.56828715319993,1.67598137927562
"Cchcr1",0.781116086885257,0.773207883435808,0.978210479225238,0.860631824787801,0.885596444479603,1.37976799769533,1.19418506045252,1.31298723960444
"Cav3",1.04745834257482,1.04465531410535,0.842689810854675,0.648764450078142,0.51052853817325,1.52280829199227,1.49964798411572,1.47118188211786
"Caprin2",0.823548840299229,0.957111372734251,1.16507761840803,0.803241189406785,0.916646360906325,1.55698042584931,1.3022476636487,1.3991616170502
"Cap2",0.537718197507009,0.563652758537597,0.473467936951088,0.168779959175679,0.136410218926601,1.03794515912343,1.03768526482871,1.0574738265137
"Calml4",0.682596731804448,0.672540687948356,0.308793484248074,0.581591916601487,0.678337484508231,1.34153737111505,1.36438064684921,1.30328337853493
"Cacng1",0.95496236755336,0.936214657523469,0.868315679322363,0.677982233885179,0.715451187560565,1.63578613896744,1.6739719465509,1.6747673335506
"Cacnb1",0.792305042838397,0.806426440184769,0.631767187296405,0.56878300021235,0.51052853817325,1.29909310363957,1.37045982846214,1.28158024999813
"Cacna1s",1.11097870742415,1.09551403415665,0.856385556151667,0.52286594121768,0.570957815463129,1.68430241164688,1.77180808012784,1.72619804207388
"C3",1.17877934780274,1.1605423821562,0.818434841545717,0.968900816510276,1.109109660123,1.58920537992401,1.57124270716582,1.57719119247067
"C1qtnf7",0.668802198036623,0.604887181414468,0.509844992855953,0.635517040350018,0.601222933030165,1.48995920275509,1.56963156736164,1.55907611866454
"C1qtnf5",1.01482572866518,0.978979918664108,0.67361510995758,0.919453238416678,0.883327705666411,1.54088742262704,1.61107179751521,1.53982479523687
"Boc",0.552391535835124,0.567739274150934,0.631767187296405,0.849947724948809,0.803936650745264,1.78031801370593,1.76756467405975,1.76946200030513
"Bmper",0.511080961326554,0.50404845321875,0.584227845908836,0.426441797873136,0.409114990080337,1.10821402601558,1.13057750110649,1.1104144673786
"Bicc1",0.54133535939559,0.585992476993465,0.454627614887147,1.09172083683685,1.11097870742415,2.03553495186064,2.01935676789772,2.04827331184801
"Bex1",0.697920660478095,0.749683791745557,0.684047257449576,0.556427206864572,0.464351520578413,1.31486667105714,1.31987760310229,1.29388491548028
"Bdh2",0.642438372504364,0.549233738324653,0.43848868268986,0.572530975518963,0.589180595462964,1.35040454403436,1.35699869326348,1.32261191785202
"Bcl2",0.465500261992863,0.457764629269462,0.560009006732323,0.454244684285831,0.438772447104227,1.08066706796324,1.08066706796324,1.11691888796187
"Bbx",0.86801279405732,0.898705927398781,1.05250330882458,0.903613054860279,0.973509398772058,1.38387125240841,1.40764730084993,1.40840766988769
"Auts2",0.695987782048144,0.602552774500793,0.697920660478095,0.780552415672061,0.823548840299229,1.17087068291986,1.22862208713113,1.24125471977377
"Atp1b2",0.74320825575654,0.751743500133038,0.689691618932092,0.435082017581273,0.476027162498179,1.15512685503245,1.14501667943703,1.21712451981861
"Atp1a2",1.13031464466578,1.13005178822508,0.98157432751359,0.951993940445534,0.981834897616119,1.89221644809738,1.90298395847859,1.87951268675669
"Atoh8",0.719876902823839,0.620980453086143,0.677626983262128,0.381348886703535,0.464351520578413,1.53079202337663,1.52382728415096,1.46484850211652
"Atcayos",0.858435018178743,0.776164703020616,0.733805068081314,0.747719955634096,0.716832905008203,1.54357463278108,1.38387125240841,1.55698042584931
"Asb5",1.03437932466063,1.0761124546939,0.935672797924567,0.596182905986774,0.450771847812782,1.55195234228927,1.47753537296737,1.58920537992401
"Asb2",0.3848003762166,0.414061904128942,0.635026482940818,0.673192134148298,0.659992827101593,1.15400231097569,1.28055186702436,1.12511945753674
"Art5",0.495870402057049,0.508422968346294,0.323476642239186,0.199443660863418,0.179766431434115,1.20888006896083,1.27138380980909,1.21246927030598
"Art1",0.95437343839158,1.00626381610454,0.841392351773446,0.718989859512346,0.699145484977681,1.93119761954403,1.94046948596663,1.88130951629689
"Arl8a",0.962670800344385,1.04822561535288,0.982592171726421,1.02401296092479,1.08732052289195,1.53399523053412,1.47027395644862,1.5076892820026
"Arid5a",0.915780843768067,0.966899424744527,0.9764990620356,0.857297205438808,0.918867217490505,1.66079377205552,1.65715092048107,1.68203425777746
"Arhgef6",0.5166373509323,0.498539328634225,0.43848868268986,0.796894215713135,0.810771894249347,1.15614135918452,1.17432737151523,1.12349007672711
"Arhgef28",0.753422880033182,0.737830083643886,0.773805883482468,0.650660056502464,0.66234951467587,1.27138380980909,1.22754485585419,1.25455903466774
"Arhgef25",0.748825490615434,0.724295337903701,0.624243584650165,0.810139307546532,0.844189696857363,1.54897753214615,1.54213072627563,1.5825082556085
"Arhgef2",0.832260423520104,0.829294936496324,0.823548840299229,0.86801279405732,0.827372170544769,1.28992431158612,1.41518166338272,1.31936690509178
"Arhgap31",0.657833110815104,0.674284104247639,0.733805068081314,0.556427206864572,0.625435001575367,1.10144706509359,1.03264125891636,1.08858635617033
"Apol6",0.642438372504364,0.71604276675725,0.689691618932092,0.588028427301003,0.585640843105519,1.42303737246011,1.46248187496896,1.38466736538089
"Apbb2",0.927306980539178,0.896173828045821,0.878772979576458,0.991661391325072,1.03040259721891,1.35415464208766,1.38638260741584,1.3455492085315
"Apbb1",0.766287694259598,0.774756988901608,0.754986484907817,0.972256214768568,0.887051763334949,1.29780865856439,1.45650671298124,1.34721432256735
"Ano1",0.460925561349126,0.472702681265755,0.534872261307921,1.18331954813459,1.16846309445436,1.81062967320518,1.85856331503923,1.79645355350574
"Ankrd2",0.54133535939559,0.496192058129622,0.595318691010456,0.378003457723842,0.376475100146671,1.85541346702791,1.85541346702791,1.81062967320518
"Ank2",0.497840726000235,0.549233738324653,0.539578841150556,0.77191953359225,0.699145484977681,1.3455492085315,1.23195270693746,1.36280848906738
"Ank1",0.810500766658097,0.797922856262067,0.715100932574651,0.227692243252007,0.267987915004715,1.24423978895215,1.2081413593221,1.20660169913205
"Amy1",0.940511915939557,0.945972294193486,0.844045039041068,0.799818144722979,0.801347078345263,1.35613055924552,1.34646956409894,1.36623820403389
"Alg2",0.737830083643886,0.699791609953994,0.808103462044708,0.866108486641363,0.815458089479814,1.20079847659642,1.22206818787245,1.23960003085516
"Aldh1a1",0.944588886567292,0.951993940445534,0.784486494973967,1.12566599236486,1.10988132391573,1.58809339540266,1.56593796263489,1.6237128710224
"Akr1c14",0.803936650745264,0.788487861220104,0.389458287193906,0.117667071963976,0.123533884454679,1.46787210549186,1.4469709969916,1.53399523053412
"Airn",0.708582990132538,0.722903410720304,0.687778944810962,0.600409897953868,0.624182519596021,1.39183685941536,1.3814275281293,1.33104764150246
"Aff3",0.608869508420245,0.653665450897856,0.64846552602761,0.60398418480228,0.641300679711122,1.46006690423136,1.46787210549186,1.47816868318062
"Adrb2",0.74571873158821,0.715100932574651,0.944158045438996,1.20715527587437,1.22862208713113,1.53515904884774,1.47962169996851,1.54357463278108
"Adprhl1",0.324040745084937,0.407584250660264,0.4215507534448,0.152409520714166,0.21132577629077,1.16526745088397,1.2580142102262,1.15702468515634
"Adhfe1",0.887485912563383,0.947819773967731,0.818434841545717,0.39838492370968,0.494999575778248,1.31792502335322,1.24860900319204,1.23265262278959
"Adgre5",0.590839922003783,0.527557961657036,0.463411531042453,0.975774016985326,0.930318104244635,1.28651230026424,1.31385672903788,1.31849812390818
"Adamtsl4",0.665662923545906,0.727113469850092,0.524294395220858,1.02010605001864,0.959387341469722,1.36623820403389,1.34721432256735,1.43783768437653
"Adamtsl1",0.855780951035961,0.845098818238547,0.743913568021367,0.794662962701002,0.734466442031344,1.22972975720273,1.18497860262912,1.22655383915941
"Actc1",0.950294296809294,0.967885508753886,0.509844992855953,0.961730621063784,0.980242324855849,1.77602477630584,1.82049464919208,1.78174243432714
"Ackr3",0.826565712048869,0.897333038769263,0.722903410720304,1.26804073102407,1.1703291971029,1.68042246319971,1.67598137927562,1.64863049834096
"Abra",0.458439519608398,0.369703277861951,0.346054670428386,0.0951853654431431,0.105692664583971,1.46302767317363,1.49752800838041,1.47118188211786
"4930562F07Rik",0.767534748756658,0.695987782048144,0.820327811106752,0.238853833986437,0.136410218926601,1.38306913056964,1.31814226632188,1.39961414996743
"3632451O06Rik",0.481522313141872,0.533144397143502,0.567739274150934,0.701058582956696,0.663603112895264,1.0465039694105,1.08467338813964,1.09273749286181
"2810001G20Rik",0.829294936496324,0.7326365365215,0.95466790297247,1.06327779014717,1.1253927249508,1.63915636192937,1.60196244079721,1.62111098965573
"2310002L09Rik",0.781116086885257,0.858019633894493,0.772273717533423,0.392023953582073,0.520654109433572,1.50359474978281,1.5729094996066,1.50644985365233
"2210408F21Rik",0.905902098402589,0.928241776000131,0.770909157576244,0.989273131329785,1.06517560882986,1.44897348137983,1.4720898077871,1.41679597710121
"1190005I06Rik",0.747719955634096,0.747719955634096,0.54886096633258,0.947398832253371,0.881716255221723,1.52382728415096,1.55907611866454,1.52155113429134
"1190002N15Rik",0.904885375827731,0.938087521844473,0.987073108461428,0.783293745107474,0.829780938279029,1.75629087419724,1.71120649917722,1.75923615832993
"Zmat1",0.107477128159163,0.148805300696964,0.175092438134879,0.0972998802997504,0.109459281669886,0.658799528073103,0.700628062210226,0.701675382328289
"Zfp783",0.258094351587362,0.424698874426491,0.284142966267392,0.409794448347655,0.371945596349675,0.924154977679069,0.905902098402589,0.978210479225238
"Zfp648",0.00212916741234755,0.00264866238374226,0.00160465308814653,0,0,0.581591916601487,0.687881074412067,0.581017802631058
"Zfp641",0.0403242736990226,0.0693134617939873,0.0215254601943812,0.0421791541815112,0.0269759130307844,0.527867675578852,0.495274160881362,0.541865941007613
"Zfp521",0.0854712537813375,0.128704713905437,0.0583414219721208,0.450771847812782,0.389458287193906,0.952618305791157,0.942288567213509,0.930087549946032
"Zfp423",0.107477128159163,0.156938192109169,0.200879901047388,0.276900933218344,0.227540178960069,0.991966141380256,1.14377851322772,0.974333489576215
"Zfp385b",0.157643591982968,0.35364788143861,0.210181250730224,0.857297205438808,0.856385556151667,1.39696391621031,1.33273553999411,1.42622838959811
"Zfhx4",0.141699677980632,0.165606505501443,0.0634428353309252,0.168779959175679,0.163733082899903,1.16846309445436,1.16950446016482,1.27400047102432
"Zeb1",0.3848003762166,0.389754888732756,0.44039073244873,0.77191953359225,0.823548840299229,1.216827098316,1.14099716450574,1.23656826171353
"Zcchc18",0.0478540745524143,0.0476460780931063,0.0712305009582673,0.0240246450128647,0.0341608219771759,0.685665103963809,0.70704023191485,0.729599486275289
"Yjefn3",0.448291981751252,0.357288303570796,0.183659999764887,0.462849205070672,0.182139937056368,0.95437343839158,1.12089430381725,1.02293135096571
"Xylt1",0.121247051195985,0.169964314236214,0.116108720011038,0.160468164694442,0.136410218926601,1.3716198746818,1.31885620708127,1.37012903436452
"Xirp1",0.192377773308977,0.207193207505933,0.150383248696041,0.0303382007615925,0.0453550774980177,0.851969462530638,0.880810889432473,0.832659081768115
"Wscd2",0.166126325980803,0.102560122210644,0.0942895362657135,0.152409520714166,0.193375156780047,0.812539536677901,0.875336713156005,0.807275879826671
"Wfikkn2",0.0403242736990226,0.0984593490273276,0.0215254601943812,0.00423825462833598,0.0303382007615925,0.630207289431064,0.693074553108381,0.598245342218138
"Vit",0.293008815218133,0.151045707361366,0.332922782368941,0.415499725232379,0.400943304509103,1.14181195557514,1.17281089112908,1.14553484767727
"Vgll2",0.121247051195985,0.218174185126642,0.189852324088844,0.138593027240718,0.182139937056368,1.19713866472901,1.28380795326284,1.21470709763048
"Veph1",0.0215254601943812,0.0215254601943812,0.0849288999094633,0.00527762529879774,0.0114052437398811,0.662788835092877,0.591180935073665,0.643082234808318
"Usp11",0.27205448374194,0.319714581374436,0.266645411639636,0.199443660863418,0.178365809128919,0.886708017082955,0.86801279405732,0.858019633894493
"Upp2",0.192377773308977,0.539435394134458,0.431660604306199,0.334509497329838,0.188838544094248,0.922822162400997,0.842689810854675,0.858019633894493
"Unc5c",0.0252191450629083,0.0341608219771759,0.0751507450367207,0.00212916741234755,0.00960843042039855,0.900858166766639,0.750718236879617,0.759294337685663
