"","DCT1","DCT2","DCT3","ERST2","ERST3","LC1","LC2","LC3"
"Rora",1.25424726937128,1.27286561588173,1.38735410288171,2.25502071990925,2.28892857910066,1.49196938804348,1.50594854880975,1.52578837239643
"Rnu3b4",1.11448170475877,0.00264866238374226,0.938087521844473,1.74205019846714,1.67736547740935,1.13361104791536,1.25182511752591,1.00404635485862
"Rnu3b2",1.11448170475877,0.00264866238374226,0.938087521844473,1.74205019846714,1.67736547740935,1.13361104791536,1.25182511752591,1.00404635485862
"Rdh13",1.11227200644463,1.07723496663459,1.22102475070949,1.81062967320518,1.82049464919208,1.05462238404946,1.00718698044846,0.98328641618895
"Rarres1",1.26308263418716,1.27138380980909,1.51083287490832,3.27586117962062,3.30626415821666,1.46413321024928,1.4843344794211,1.47452526301234
"Rab3d",1.24014281236686,1.22726644273318,1.31849812390818,1.90065887498054,1.87735458475844,0.808187638970423,0.81820118148739,0.851374928340191
"Psat1",1.30435177987775,1.29667102080557,1.42682730627547,1.96306223313241,1.9600365582702,0.939369628800932,0.990697292047467,0.96830561964214
"Postn",1.5625808483726,1.52212774564263,1.40076617447065,2.67365048946061,2.75766356903678,0.925003815967995,0.944588886567292,0.991813766352664
"Pmvk",1.68363747583765,1.69090254563028,1.6889991574474,2.43806487405292,2.37158963085701,1.44897348137983,1.54735463901228,1.46248187496896
"Pisd-ps1",1.56963156736164,1.59030555812712,1.59533175557636,2.41045747886997,2.38945262209778,1.33273553999411,1.30936954233492,1.25746566486615
"Pex3",1.21856374751283,1.2455518134796,1.26804073102407,1.84827929391643,1.83053958802458,1.09772859813838,1.09254404137743,1.05543336666739
"Per3",1.01482572866518,0.98157432751359,0.724295337903701,2.02903980042485,2.03908938128441,1.32688683487971,1.37976799769533,1.36132469029857
"Pdgfrl",0.862721867815284,0.92176287000024,0.777971416023721,2.11435908349006,2.08861571603609,1.50644985365233,1.50236055230936,1.4559934551978
"Parp10",0.864274383027855,0.928241776000131,0.720966823424017,1.63374469833234,1.60005869326014,0.689342308491263,0.553814783861655,0.699468547465838
"Pank1",0.9764990620356,0.972256214768568,1.01543432807018,1.64117786899724,1.69663606556629,1.08574049050443,1.03867764814646,1.05154801195294
"Osbpl1a",1.2958200742175,1.21795659054835,1.36013248613551,1.91548044323923,1.91052574015822,1.36526931103576,1.38760646597652,1.34063524074437
"Orm1",1.82207101704723,1.81755485275332,1.77436963337869,2.54617169344624,2.55234465881625,0.988946860590749,0.886364270830961,0.993969204270698
"Olfml2b",0.941624596270892,0.955468049707869,0.773805883482468,1.55592232279253,1.52721037359079,0.832260423520104,0.852795185400247,0.841911051637332
"Nudt17",1.21470709763048,1.2081413593221,1.20276895946799,2.00087669703625,2.05012798813614,0.878772979576458,0.953118261817858,0.815458089479814
"Nsg1",0.578622457765137,0.786571119932137,0.749254641180495,1.69754195336355,1.6676021350213,1.08151749822454,1.09987500145517,1.01575151512182
"Nrtn",1.52953659501123,1.50095587225746,1.40270758634587,2.58734804724371,2.44846624202839,0.718989859512346,0.819741651242005,0.606387312816392
"Mvd",1.26890852828815,1.28380795326284,1.35116660716068,2.01477475960144,1.98414761630838,0.903288278719806,0.933225780927486,0.853254295975117
"Msmo1",1.78996917789331,1.79645355350574,1.93545384417453,2.86258855398482,2.85915355357451,1.03636309253962,0.914755486564185,0.976707946602261
"Mmp23",1.00718698044846,0.951993940445534,0.806511856658696,1.69090254563028,1.64971162589434,0.736404340109744,0.863747325537639,0.739154066986512
"Mgl2",1.33104764150246,1.30137891816792,1.07061241192231,2.0736141097334,2.09577794681034,0.847897774159081,0.90664438082174,0.935943727724018
"Mfap2",1.63256411702323,1.60604180854484,1.43435432122971,2.50717293217376,2.48480502942688,1.70660077140327,1.75041731368359,1.67996424804482
"Mettl7a1",1.15883180351872,1.09041892469999,1.15883180351872,1.65117259247152,1.74617160376943,1.2105062836273,1.15935783584611,1.1703291971029
"Mcpt4",1.41957164461982,1.4890902368764,1.1908887159241,2.34716291184903,2.30973549078286,0.529935137836593,0.597185559210457,0.588604511381984
"Mbp",1.54088742262704,1.5460432907642,1.37269776501965,2.42601252754477,2.3585599058447,1.0418334301291,1.07823445480475,1.1605423821562
"Lyz1",1.16612977066772,1.17356913132215,1.11883659531844,1.80476226474882,1.81062967320518,0.784783820384955,0.863747325537639,0.715100932574651
"Lrrc28",1.36849008466946,1.38306913056964,1.4720898077871,2.1098541158943,2.12850969366223,1.00102428373616,0.976707946602261,1.00102428373616
"Lmo1",0.994784728759398,0.941624596270892,0.945481840076531,1.75041731368359,1.63915636192937,1.05014421778451,1.05846789399303,1.0610711556758
"Laptm5",1.22972975720273,1.24014281236686,0.904885375827731,1.75750360002598,1.69903028970315,0.840043038159992,0.913449995512013,0.806426440184769
"Laptm4b",1.38986884514907,1.36193593059427,1.49196938804348,2.02627569541534,2.01935676789772,1.18625996457608,1.21795659054835,1.21856374751283
"Klk8",1.53298686667266,1.55851845272872,1.56364287267904,2.37939494646517,2.34843994211063,0.933028363503485,0.877280311934491,0.90664438082174
"Kdsr",0.978537442527899,0.977883515922578,1.04599744260373,1.4880466728167,1.54213072627563,0.96060874033049,0.894439789350146,1.00626381610454
"Kazald1",0.83122103121888,0.872942150681461,0.764426601248336,2.48480502942688,2.50717293217376,1.11572975391818,1.09172083683685,1.07433486118781
"Il34",1.14676330234351,1.09380531317254,1.15733009237833,1.83469093196502,1.84641693893245,0.910468296471931,0.889439882752123,0.904885375827731
"Il1r2",1.46006690423136,1.44397849409097,1.52246801881745,2.38375505348869,2.36911327815136,0.454453868349895,0.585640843105519,0.467075227724623
"Il18",1.38466736538089,1.44559452484666,1.47708146834441,2.16225418244331,2.15576551218554,1.09650981409051,1.1216326095288,1.19940006561404
"Il17rc",1.33730549927382,1.32988900967858,1.27969349285821,2.01108491139978,1.87110584906677,1.42873149819225,1.34438156491598,1.32843968500161
"Il13ra1",0.872344717695783,0.872942150681461,1.00474257101235,1.45754254962867,1.4584820786073,0.753422880033182,0.725914997147044,0.790030640488563
"Igfbp3",1.47662756372146,1.41416945871223,1.42873149819225,2.16531081803781,2.11435908349006,0.772627226651055,0.782200794236717,0.781116086885257
"Hsd17b12",1.76516751696193,1.76651871112953,1.82433479837922,2.65200415037449,2.6180328413941,1.53982479523687,1.53701495753022,1.53604265589554
"Hotairm1",0.847897774159081,0.914392118292376,0.891941870772995,1.70129700730759,1.81755485275332,1.23824741799011,1.27400047102432,1.02596657485349
"Hilpda",1.51662443598453,1.56364287267904,1.57484897776228,2.30267160139312,2.26859460131982,1.28590944297384,1.32843968500161,1.25676872256077
"Hcar2",0.939369628800932,0.946637325792598,1.00866109975106,1.75392959102773,1.75041731368359,0.858019633894493,0.84546482176884,0.898354981735473
"Hal",1.49376687270267,1.49196938804348,1.54088742262704,2.80450231623117,2.80979342695344,0.687881074412067,0.823548840299229,0.70704023191485
"Hacl1",0.793104232075945,0.75312935741213,0.924753629430605,2.47595889279218,2.49370195743807,0.899149156016272,0.845098818238547,0.993201513542896
"Hacd2",1.21586260815684,1.22206818787245,1.30045638015706,2.20004735998621,2.21057733853486,0.943007885762104,0.868618564587406,0.899939500374558
"H2-DMb1",1.30137891816792,1.25393550407481,1.09987500145517,1.88246820645725,1.90835979078529,1.07298040179828,1.22655383915941,1.1216326095288
"Gpt",0.998146432475672,1.03378823644781,0.917064888020336,1.54816608557922,1.55907611866454,1.07298040179828,1.0465039694105,1.00562776801566
"Gnai1",1.05594755645683,1.04008380311087,1.10719713846516,1.6049430524536,1.5927497551516,0.796894215713135,0.739154066986512,0.817880721284892
"Gmfg",1.1288383396866,1.09380531317254,0.833708828237803,1.56733450806734,1.68042246319971,0.853713406549987,0.969293221290399,0.937964875151845
"Gm42724",0.978537442527899,1.05250330882458,1.36280848906738,1.76011545782944,1.73222464538503,1.19916969292389,1.11350384220424,1.22478332156175
"Gm4245",1.43077956167215,1.14501667943703,1.33424494341706,2.03908938128441,1.99307587619476,1.03938072562866,1.43390146200677,1.14821358047815
"Gm21541",1.29388491548028,1.30769038028501,1.08732052289195,2.4801979166102,2.43806487405292,1.67598137927562,1.70502317477575,1.77180808012784
"Gm14326",0.982939293957686,0.916646360906325,0.991966141380256,1.4890902368764,1.47452526301234,0.943007885762104,0.971814992247408,0.95496236755336
"Glrx",1.82585121688552,1.85856331503923,1.86938867909033,2.58957566625804,2.58450765677347,1.21122948125504,1.18393610080021,1.13891461310642
"Ggct",2.10752940626309,2.1098541158943,2.14098982063029,2.97447154404067,2.96406137202531,0.998690131866977,0.962670800344385,1.04784197896385
"Gas7",1.27751136227541,1.28158024999813,1.31167101483701,1.95879321883663,1.98978691515072,0.956769432773311,0.957791816750317,0.960064762358981
"Gas2l1",1.01799107629219,1.02293135096571,1.23563899310217,1.96692539335697,1.88130951629689,1.38638260741584,1.35894154608533,1.37393224776302
"Fkbp11",1.16750625851713,1.14553484767727,1.08467338813964,1.64370430378578,1.68701850165702,0.730714600112473,0.802568839938882,0.636857163436034
"Fcgr2b",1.08046592290875,1.05698112654578,0.938087521844473,1.58809339540266,1.58099591751869,0.902319967129818,0.857604249610243,0.820327811106752
"Fam46a",0.910930379765225,0.925483716564633,0.91600433878019,1.60196244079721,1.63689612274362,0.763335214655681,0.737830083643886,0.775143446438391
"Fam213b",1.70660077140327,1.70502317477575,1.53701495753022,2.62252671803588,2.62252671803588,1.34438156491598,1.44526711472966,1.36697738686697
"Fam213a",1.31486667105714,1.31167101483701,1.37516714357687,2.19689777780052,2.27988095304284,1.33168379359058,1.19196570020148,1.26006416216202
"Entpd2",1.07334646944696,1.03582026953222,0.854173875088744,1.86757682031369,1.88856534315765,1.26412178430976,1.38466736538089,1.22862208713113
"Emc9",1.4890902368764,1.46936786477477,1.41882900259338,2.31706068904955,2.38499533290259,1.60953543427299,1.55977224818381,1.55043400204022
"Elovl6",1.63578613896744,1.6147953601489,1.63689612274362,2.38945262209778,2.36749681714291,1.03742537053399,1.03063418572943,0.941068256105225
"Elovl5",1.40764730084993,1.41518166338272,1.5076892820026,2.14352840020977,2.1748064752283,1.16403048695633,1.1654572833599,1.12702178135092
"Dusp22",1.57811029180684,1.5729094996066,1.65751318065913,2.36260460156069,2.3916712556321,1.28380795326284,1.40503133080118,1.32261191785202
"Dpep1",1.14377851322772,1.1508563787515,0.859819469827304,1.60604180854484,1.59412915152925,0.970395029717194,1.03063418572943,0.951393138528682
"Dnajc13",0.781116086885257,0.984255702810178,1.02988390469027,1.54035610893196,1.57124270716582,0.976916831168923,0.961441669682891,1.00197112672825
"Dhcr7",1.32843968500161,1.32843968500161,1.40552821433587,2.09223983114145,1.93224701422168,0.824855934352218,0.88235408837977,0.768966442220204
"Cyp51",1.37012903436452,1.33104764150246,1.49376687270267,1.99931365750446,2.00891934446745,0.74571873158821,0.734887900572711,0.70704023191485
"Cyp4b1",1.12056143643375,1.09935927002508,1.13586302993035,1.76756467405975,1.76516751696193,0.899149156016272,0.873762711119996,0.813064325435774
"Ctss",1.46085238588501,1.45754254962867,1.20924802951293,2.34843994211063,2.37530236625704,1.34063524074437,1.20888006896083,1.28651230026424
"Ctnnbip1",1.62149776447175,1.57811029180684,1.6043428060772,2.57597542289683,2.58734804724371,1.36013248613551,1.33730549927382,1.35894154608533
"Csf1r",0.895785724599949,0.868315679322363,0.638338304031741,1.60953543427299,1.55419664747859,0.901548355647873,0.92888926332347,0.868618564587406
"Crlf1",0.671056287736384,0.609227912020786,0.889439882752123,1.79470271885474,1.6172669872937,0.934117776040499,1.1508563787515,0.862496519293628
"Cotl1",0.948240715682091,0.961730621063784,0.978210479225238,1.61348066862048,1.63374469833234,0.808187638970423,0.733027195607223,0.693587994493064
"Coro1a",1.01158649364073,0.985670875996339,0.741353150600533,1.66079377205552,1.58809339540266,0.849246155480562,1.04008380311087,0.90986434862781
"Col5a1",1.0574738265137,1.0682036255329,0.868315679322363,1.92565033852451,1.89417241630576,1.34246837353355,1.34542127445344,1.32917452509749
"Cma1",1.35699869326348,1.40840766988769,1.1605423821562,2.51886269440585,2.50291241047135,0.583794261308452,0.619049711305197,0.600409897953868
"Clip4",1.14904997590732,1.15935783584611,1.17722592361352,1.72873590438524,1.75629087419724,0.996611466594841,0.957791816750317,1.05057573196515
"Cidea",1.37836020692591,1.40764730084993,1.37079062255976,2.80979342695344,2.78804783072228,1.83549136845913,1.85789177924737,1.83188222231362
"Ciart",0.797922856262067,0.795013707015132,0.779623903909116,1.77882202704879,1.78506077213505,0.982095467718647,1.08026477785426,0.990697292047467
"Cers5",1.02195670638269,0.963967342028984,1.02401296092479,2.05300514030496,2.05300514030496,1.50236055230936,1.41882900259338,1.45650671298124
"Cers4",1.44230998061242,1.46006690423136,1.53399523053412,2.73876841364864,2.77203808046041,0.92122705225263,1.04430996881703,0.987073108461428
"Cd68",1.30587372202841,1.27445699539906,1.08267977021975,1.98414761630838,1.94995347452375,0.941624596270892,1.14157860459426,1.03768526482871
"Cd34",1.56638186293476,1.54665037591098,1.53298686667266,2.18619346961842,2.21697343769477,1.5625808483726,1.57719119247067,1.58526366366288
"Cd209d",1.16455405268218,1.11097870742415,0.982592171726421,1.6172669872937,1.5965980446704,0.83122103121888,0.895785724599949,0.849246155480562
"Ccl19",1.12056143643375,1.09772859813838,0.934117776040499,1.57719119247067,1.60953543427299,0.721505989969954,0.774950217669999,0.750068663262382
"Cav2",1.27286561588173,1.28945405108563,1.35415464208766,1.95477175065375,1.98166446432627,1.35205533125354,1.26308263418716,1.41518166338272
"C1qtnf6",0.863220268047423,0.897333038769263,0.650660056502464,1.5927497551516,1.53767123466806,0.770460187899088,0.812539536677901,0.755186569125561
"C1qtnf2",0.950294296809294,0.998146432475672,0.782200794236717,1.58445358928512,1.6147953601489,0.906273239612165,0.975774016985326,0.886364270830961
"Arrdc4",1.27969349285821,1.27969349285821,1.29667102080557,2.13734409718817,2.0806524912476,1.46604259759942,1.4635734713783,1.35415464208766
"Arrdc1",1.21342184744779,1.16209269698144,1.15512685503245,1.91052574015822,1.85789177924737,1.16950446016482,1.17608423285295,1.07903206650366
"Alox5ap",1.31867716549473,1.3420028723243,1.2770795985028,1.9449633866462,1.94766679492377,0.888655701431026,0.887920061791817,0.925003815967995
"Aif1l",0.971373769726247,1.01700209452135,1.0465039694105,1.64971162589434,1.6747673335506,0.917064888020336,0.941624596270892,0.919453238416678
"Ahnak2",1.29780865856439,1.33168379359058,1.44897348137983,2.037310670131,2.07493827828062,1.3348141195744,1.32988900967858,1.31814226632188
"Agpat4",1.45168325699591,1.43344860278382,1.50989412056941,2.13452839931275,2.1215252606571,1.19666974293642,1.16209269698144,1.20122839775316
"Adh1",1.22206818787245,1.27849187018667,1.09650981409051,2.28556225040793,2.34716291184903,1.26742869375486,1.37516714357687,1.36193593059427
"Acsbg1",1.34246837353355,1.34837011669134,1.42551672738,2.41911952167887,2.35434361223268,0.600409897953868,0.642438372504364,0.66173641689297
"Acat2",1.50236055230936,1.50359474978281,1.70237100141295,2.31404626211641,2.34425469413421,1.20276895946799,1.13709015714579,1.16403048695633
"Abcc5",1.23456084484811,1.30843740235334,1.17432737151523,1.94766679492377,1.94046948596663,1.40503133080118,1.23195270693746,1.44033428950901
"AA465934",1.08913820290378,1.08969004963722,0.966184063654914,1.98578741128309,1.99677402013001,0.969510540090642,0.885596444479603,0.841911051637332
"2010107G23Rik",1.1703291971029,1.15225274438908,1.2580142102262,1.76651871112953,1.77301404570971,0.937549445258179,0.969293221290399,0.937006098193294
"Wfdc5",1.10037680631899,1.06709149423447,1.13762562227852,1.79897633924223,1.81203525492166,0.0317528666197353,0.0369835769423422,0.031523806989335
"Ugt1a1",1.10597014269741,1.07061241192231,1.14366457964746,1.87511075563227,1.97269332905767,0.0317528666197353,0.0369835769423422,0.031523806989335
"Tprg",1.21246927030598,1.17763108185744,1.28506631269266,1.79754390742853,1.80662983433979,0.475483219887032,0.457016081283388,0.504573961674
"Tmprss4",0.832260423520104,0.823315291441399,0.990639268182744,2.06645286355171,2.01108491139978,0.0317528666197353,0.0369835769423422,0.031523806989335
"Them5",1.48041560352597,1.44973382320272,1.63505736104908,2.77203808046041,2.83746779399203,0.187016777182539,0.170279258052629,0.166907574678162
"Teddm3",1.32118634790947,1.31614014346912,1.42951880113951,2.1748064752283,2.19689777780052,0.0317528666197353,0.0369835769423422,0.031523806989335
"Sptlc3",0.806936576479646,0.776164703020616,0.973509398772058,1.74617160376943,1.75392959102773,0.147904026345964,0.139883971267453,0.134350057020728
"Skint9",1.07866504150388,1.01482572866518,1.16579352701381,1.84641693893245,1.89058340613227,0.0317528666197353,0.0369835769423422,0.031523806989335
"Skint10",1.08151749822454,1.11632432094003,1.25603720753744,1.88482350016333,1.93545384417453,0.0317528666197353,0.0369835769423422,0.031523806989335
"Serpinb7",1.1227864033126,1.18393610080021,1.38638260741584,2.40205685632476,2.43088572645946,0.0317528666197353,0.0369835769423422,0.031523806989335
"Serpina3b",0.874661275864429,0.976916831168923,1.09005448716861,1.85340623869584,1.89933144795179,0.114682184538347,0.0369835769423422,0.139115677578197
"Serpina12",1.04465531410535,1.07433486118781,1.25393550407481,1.94995347452375,2.03148701544314,0.166415137362666,0.259611499933662,0.187016777182539
"Sdr42e1",1.14429512871833,1.13709015714579,1.25455903466774,1.92178875553792,1.90298395847859,0.365661624892697,0.411845955968253,0.382172319037702
"Sdr16c6",1.42951880113951,1.46484850211652,1.55851845272872,3.03322392303181,2.97447154404067,0.0317528666197353,0.0369835769423422,0.031523806989335
"Sdr16c5",1.1908887159241,1.24269354258362,1.39938788350882,2.24057674250191,2.30511660768738,0.128892558289169,0.162339504306518,0.129780192762653
"Sdcbp2",0.934588578475484,0.990639268182744,1.00014724142801,1.8665658519504,1.82700356564534,0.304136937682404,0.274235148773308,0.255078788550367
"Rnase2b",1.03742537053399,1.12682552559009,1.05250330882458,2.35434361223268,2.40205685632476,0.0317528666197353,0.0369835769423422,0.031523806989335
"Rnase1",1.04274360253562,1.07334646944696,1.07903206650366,1.80662983433979,1.77436963337869,0.143455877541221,0.0369835769423422,0.147198415177603
"Rdh11",0.990697292047467,1.01386814685118,1.16175011465944,1.77301404570971,1.72373308697786,0.664807215464771,0.775583895170568,0.675777183624402
"Rab38",1.21652967681339,1.26232899103117,1.34153737111505,1.83770662460395,1.87951268675669,0.308793484248074,0.306202618857223,0.291011043233118
"Ptgs1",1.04008380311087,1.03063418572943,1.15400231097569,2.16061906956965,2.09743204132358,0.624182519596021,0.577971637631627,0.489237438915114
"Paqr7",1.22726644273318,1.20578576224207,1.29516841845092,1.89417241630576,1.88482350016333,0.574451005412041,0.62809505365867,0.682216409519381
"Oas1f",1.05154801195294,1.06517560882986,1.1227864033126,2.27149150844756,2.23533176023603,0.156542997937649,0.0369835769423422,0.125451430687051
"Npl",1.20515796786639,1.22726644273318,1.34952591081532,2.00311936601409,2.04827331184801,0.404717210957279,0.385252510521527,0.346054670428386
"Mmp3",0.966586624224657,0.995732160412013,0.81508436246396,1.99307587619476,1.99931365750446,0.678337484508231,0.724295337903701,0.642050976143309
"Lss",1.08913820290378,0.970395029717194,1.28158024999813,1.83188222231362,1.80233214199691,0.628152744233244,0.59651966454725,0.615191690405843
"Lhpp",1.15298238801114,1.12511945753674,1.18445735171467,2.00485243997688,1.98578741128309,0.400029827668138,0.520654109433572,0.484710161239798
"Lce6a",0.967885508753886,1.20122839775316,1.05594755645683,1.97094835918484,1.94145878238007,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1k",0.997536950086515,0.996611466594841,0.786351231292852,2.26322310764231,2.27553818201994,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1j",1.09732300577771,1.1046113687432,0.910699338118578,2.9270723952023,2.9174211063023,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1i",1.31987760310229,1.35205533125354,1.22206818787245,2.98477236507937,3.04059148823103,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1h",0.964211975240556,1.02747146931869,0.996611466594841,2.78388487483812,2.87868560543977,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1g",1.01386814685118,1.00474257101235,0.835386870496658,2.9174211063023,2.9681288042271,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1f",1.55195234228927,1.49964798411572,1.35699869326348,3.09709919771371,3.12348336839701,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1e",1.31867716549473,1.24762602123355,1.16579352701381,2.93203252551675,3.00060641565819,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1d",1.24491651241791,1.29039457208662,1.10291152758513,2.88619757201027,2.90000066197655,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1b",1.55698042584931,1.60825215755002,1.41679597710121,2.84225693127267,2.86258855398482,0.0317528666197353,0.0369835769423422,0.031523806989335
"Lce1a1",1.75041731368359,1.74205019846714,1.4890902368764,3.04888136977343,3.01843430577977,0.0317528666197353,0.0369835769423422,0.031523806989335
"Krt78",1.05594755645683,0.994376966515048,1.00102428373616,1.83982864446426,1.64117786899724,0.0317528666197353,0.0369835769423422,0.107803176047604
"Krt24",0.376961776203165,0.429540638953037,0.809777848434968,2.75766356903678,2.82530172624137,0.0317528666197353,0.0369835769423422,0.031523806989335
"Krt1",1.36193593059427,1.37012903436452,1.4843344794211,2.20170220294859,2.20431057932077,0.197987240739001,0.200879901047388,0.217524035915916
"Kprp",1.65117259247152,1.62460977958271,1.6298946208717,2.47460891808112,2.4801979166102,0.0317528666197353,0.0369835769423422,0.031523806989335
"Klk11",0.959387341469722,0.958996165242245,1.10174721338546,2.0235852007096,2.00311936601409,0.58772153903271,0.680046025176207,0.612131631665972
"Kcnk7",1.17281089112908,1.16140753233744,1.14553484767727,1.73812830370877,1.6237128710224,0.239312633829839,0.238853833986437,0.225542670296566
"Il20rb",1.1508563787515,1.1008786111828,1.2034907644471,2.04136297902098,2.02903980042485,0.686902207657589,0.678337484508231,0.657665890514561
"Il1f9",0.776745510870664,0.784783820384955,0.839396664537177,1.81270953535501,1.84126582635442,0.276900933218344,0.276900933218344,0.335269097373664
"Hsd17b7",1.0418334301291,1.08209863422215,1.29388491548028,2.06185687205362,2.17659478205644,0.741071312138009,0.714034627319582,0.691808650942462
"H2-DMa",1.23234144702428,1.2580142102262,1.06279816511992,1.92951059009578,1.93827351724518,0.701058582956696,0.579053489597898,0.679020222941576
"Guca2a",0.735472411351616,0.714034627319582,0.674613231932727,2.45413583432947,2.41562333594639,0.178702067474684,0.230042922511026,0.187016777182539
"Gsta2",0.799102340734051,0.679700335915912,0.938087521844473,1.89933144795179,1.92033729758494,0.0317528666197353,0.203592887128169,0.031523806989335
"Gm28046",0.928241776000131,0.915118854835994,0.982592171726421,1.94354566094542,1.95477175065375,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm24265",0.892806386552708,0.811681489939538,1.33136571754652,1.905872363491,2.04328599378468,0.0317528666197353,0.997074208340678,1.0761124546939
"Gm20627",0.756628754990464,0.803241189406785,0.712880885253133,1.9520732023131,1.90065887498054,0.262893501675676,0.238853833986437,0.191806236772159
"Gm17099",1.20660169913205,0.993201513542896,0.998146432475672,1.5729094996066,1.64863049834096,0.0317528666197353,0.0369835769423422,0.031523806989335
"Gm13178",1.15733009237833,1.16950446016482,1.23987142161101,1.97462609885368,1.97743295853785,0.162339504306518,0.0369835769423422,0.249816616818668
"Gm12551",0.538653942373085,0.634384960940881,0.491691421651703,2.58450765677347,2.59431776720024,0.162339504306518,0.207697021819744,0.031523806989335
"Gdpd2",0.581017802631058,0.563652758537597,0.941624596270892,1.9538360978008,1.97094835918484,0.0317528666197353,0.0369835769423422,0.031523806989335
"Flg2",1.79246696048364,1.82433479837922,1.87511075563227,2.63485921415414,2.63938292421649,0.0317528666197353,0.0369835769423422,0.031523806989335
"Fcgr3",1.17722592361352,1.18497860262912,1.08109228309389,1.70237100141295,1.77180808012784,0.628152744233244,0.58772153903271,0.632768735983722
"Fcgbp",1.60196244079721,1.60953543427299,1.41047803950694,2.51077474833024,2.53034282912153,0.110479663825365,0.125451430687051,0.031523806989335
"Far2",0.86002859612904,0.836156607449903,0.9764990620356,2.41562333594639,2.46926707588202,0.334231633076625,0.330907584121995,0.41272780511706
"Fam89a",1.15400231097569,1.15823365155952,1.49720078262894,2.00891934446745,1.97462609885368,0.301328670080771,0.373243787081652,0.388392463355536
"Fa2h",1.1435506460672,1.12056143643375,1.19520364319632,2.77686377822285,2.7205673812416,0.151697529380358,0.187016777182539,0.117240287611946
"Dkkl1",1.50095587225746,1.52097452294005,1.53604265589554,2.5222145925378,2.5273284107719,0.0317528666197353,0.0369835769423422,0.031523806989335
"Cyp2b19",0.938087521844473,0.933671778483993,1.05432559122096,1.70660077140327,1.70502317477575,0.0317528666197353,0.0369835769423422,0.117240287611946
"Cyp2b10",0.915118854835994,0.926282849650619,0.81689802579028,1.78031801370593,1.75750360002598,0.0317528666197353,0.0369835769423422,0.031523806989335
"Cpz",0.889714856313151,0.913449995512013,0.674613231932727,1.81203525492166,1.77602477630584,0.147904026345964,0.139883971267453,0.15425626724578
"Cpa3",1.109109660123,1.16455405268218,1.09172083683685,1.96581048977741,2.03553495186064,0.417062366869806,0.353517069594495,0.367658752463321
"Col7a1",1.02119391945386,1.09203571336495,0.769095663310914,1.87951268675669,1.82207101704723,0.55487185279314,0.574451005412041,0.677982233885179
"Col17a1",1.36526931103576,1.35040454403436,1.39317044859717,2.3331727806958,2.23761718888684,0.200879901047388,0.13298526211092,0.266928925246013
"Clca3a2",1.20924802951293,1.20715527587437,1.33273553999411,2.32575060686449,2.33494788757806,0.143455877541221,0.0369835769423422,0.121247051195985
"Chit1",1.10988132391573,1.13397175286079,1.14157860459426,2.18939008965908,2.17124472826909,0.284555291660351,0.415499725232379,0.270187804277623
"Chd3os",1.23387466057728,1.18174308876722,1.16175011465944,1.98831004159062,1.97606333514755,0.406960335507004,0.382172319037702,0.404717210957279
"Cgn",1.16950446016482,1.2034907644471,1.29039457208662,1.86938867909033,1.89663562539696,0.473741222908909,0.500485539694659,0.479889473193215
"Calm5",1.40919732295993,1.39807730342531,1.43973895396726,2.87868560543977,2.8177253360031,0.0317528666197353,0.0369835769423422,0.031523806989335
"C130079G13Rik",0.571574407606646,0.69068129270908,1.03319714823499,1.71497227471924,1.74746836354474,0.0317528666197353,0.0369835769423422,0.031523806989335
"Bglap3",1.15935783584611,1.11510073975637,1.21652967681339,2.53338975788373,2.54245295491465,0.40259102090478,0.458818599343898,0.348771008291891
"BC064078",1.1500208227709,1.12932001853838,1.1508563787515,1.84126582635442,1.8427354706667,0.576591465768162,0.512638403909468,0.541865941007613
"Bbox1",1.08732052289195,1.07780386810562,1.27491351977379,1.65715092048107,1.69445976037738,0.593701477281411,0.757031310788539,0.638587313418021
"Awat1",0.837393704126226,0.858019633894493,0.777971416023721,2.71667209397378,2.7033359370967,0.0317528666197353,0.0369835769423422,0.031523806989335
"Alox12e",1.58099591751869,1.5753424003762,1.6237128710224,2.33494788757806,2.27772686523408,0.158056339879903,0.198692695722995,0.151045707361366
"Alox12b",0.687778944810962,0.693331273800722,0.893056908759099,1.65675913833007,1.62671465570632,0.0317528666197353,0.0369835769423422,0.031523806989335
"Adh7",1.025490263519,1.06014726753295,1.21856374751283,1.77180808012784,1.83982864446426,0.409114990080337,0.506965424691552,0.392909833575919
"Adh6a",0.790664670610663,0.714034627319582,0.876148777409932,2.65683854757281,2.69823407375659,0.0317528666197353,0.0369835769423422,0.031523806989335
"Acer1",1.65209813762004,1.66606362312244,1.68701850165702,2.47203046190967,2.45413583432947,0.251520946496091,0.139883971267453,0.183659999764887
"Aadac",0.900858166766639,0.900572391440996,1.05782831824802,1.80821435579442,1.81270953535501,0.0317528666197353,0.0369835769423422,0.276900933218344
